"gene","celltype","group1","group2","comparison","logFC","logCPM","F","PValue","FDR","direction"
"MATR3.1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.61543880430099,3.73099891034977,14.6747418465055,0.00141664446353343,0.0109811898059123,"ER_Positive_higher"
"KIF16B","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.75615859568259,4.90624465124339,14.675959231927,0.00141899857821484,0.0109937592479453,"ER_Positive_higher"
"ABCA1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.09844110068901,2.1727613345706,14.4823585072284,0.00141982006486335,0.0109944477365347,"ER_Positive_higher"
"KIAA1211","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.8168309023238,-0.783696607606131,13.6747307626115,0.00142427873859477,0.0110232857298049,"ER_Positive_higher"
"ATP8A2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.43347130114424,1.50355502963428,13.9679635443065,0.00142587809816845,0.0110299755769144,"ER_Positive_higher"
"IMPA2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.16085604641705,3.53541525960481,14.4342015820953,0.00143024038038884,0.0110529622190516,"Normal_higher"
"KIF24","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.2730671047111,-0.217097140542135,13.136272397296,0.00143032269137058,0.0110529622190516,"ER_Positive_higher"
"MGLL","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.21976011620934,6.08368468770161,14.6330475312987,0.00143552634713408,0.0110874646893675,"Normal_higher"
"TRIM37","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.79209766665637,3.94431383653785,14.6222575449885,0.00143755822348457,0.0110974466357165,"ER_Positive_higher"
"ZNF552","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.5850777333147,5.5394875475182,14.6242194688581,0.00143889685488825,0.0111020694608268,"ER_Positive_higher"
"ITGB1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.14981862599182,6.67990268642544,14.6118221639199,0.0014431914697029,0.0111247306718577,"Normal_higher"
"MTRNR2L1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.8862583182162,3.06201818280465,14.5552646017819,0.00144331649351016,0.0111247306718577,"ER_Positive_higher"
"SSPO","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.38573937270461,-0.431874855135694,12.9949521838663,0.0014451045240189,0.0111327944517206,"ER_Positive_higher"
"SYNGAP1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.73017416300528,2.22696295309359,14.4239162840779,0.00144733790693617,0.0111442791017912,"ER_Positive_higher"
"KIAA1143","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.21792229135766,4.73882574498976,14.5835955937416,0.00145118773904011,0.0111643049154605,"Normal_higher"
"C1S","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-4.34632871267199,3.93071960840127,13.8220880339307,0.00145210635504778,0.0111643049154605,"Normal_higher"
"RP11-423H2.3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.33079408048492,2.43079127775606,14.4539513554411,0.00145217053341633,0.0111643049154605,"ER_Positive_higher"
"PTPRS","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.98462630267749,2.71897955383851,14.5015150371806,0.00145442332946344,0.0111758990810332,"ER_Positive_higher"
"CCDC30","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.64053492729103,2.63090877112516,14.4785997021353,0.00145600339278706,0.0111794338373116,"ER_Positive_higher"
"CYP21A2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.27111436086238,0.294588981172805,13.3910732242718,0.00145637323595284,0.0111794338373116,"ER_Positive_higher"
"PPIE","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.31612387143557,5.50851121270654,14.5793137133734,0.00145726246153965,0.0111805407772626,"Normal_higher"
"TRIM34","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.25627661296132,-0.702631088317206,12.9623450722187,0.00145843317226545,0.0111818100116324,"ER_Positive_higher"
"ZCCHC9","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.36963370039746,4.24234262637071,14.5387260981819,0.00145891810506939,0.0111818100116324,"Normal_higher"
"NIPAL3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.32945488777553,3.58271362726111,14.4451954513104,0.00147022480800116,0.0112627175567501,"Normal_higher"
"TMEM217","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.96538457628407,0.818589737006903,13.4740818867555,0.00147106435198617,0.0112633993521716,"Normal_higher"
"SCP2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.51662382040746,7.2752116648856,14.5324304537463,0.00147415684057257,0.0112778953501229,"ER_Positive_higher"
"PECAM1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.46093557916823,0.624000811252829,13.5243584186501,0.00147469700341563,0.0112778953501229,"ER_Positive_higher"
"SHMT2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.39389122210858,5.28498650961836,14.5334345244764,0.00147521213915448,0.0112778953501229,"Normal_higher"
"CMIP","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.41887943390254,3.80885683976865,14.4523356475275,0.0014769761822303,0.0112814540996509,"Normal_higher"
"MYOM2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.72005305201769,0.78353402663813,13.5650403186315,0.00147718113585753,0.0112814540996509,"Normal_higher"
"RP4-594I10.3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.62333742319296,1.00344664136478,13.4901301439933,0.00148122428550913,0.011302879535649,"Normal_higher"
"TYRO3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.0348259941468,0.834634430396858,13.4575880558606,0.00148149290641844,0.011302879535649,"Normal_higher"
"PRODH","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.18778445735395,0.00114825812369198,12.9875191793078,0.00148472274522883,0.0113217653646591,"ER_Positive_higher"
"PAWR","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.83530856059721,5.80748316097714,14.5080957990695,0.0014866087223082,0.0113303895864292,"Normal_higher"
"TAP2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.56061839009227,3.73068343729525,14.2620958573088,0.00149026855835889,0.011351274213959,"Normal_higher"
"HS6ST3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.77878740198601,0.53602886784867,13.5679744842289,0.00149086169625596,0.011351274213959,"ER_Positive_higher"
"GSTM2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.85626002968517,2.46172433661202,14.1790069729498,0.00149337729386672,0.0113646617895831,"ER_Positive_higher"
"RP11-61J19.5","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.56330397248307,3.73872273384905,14.4768098117281,0.00149427569457834,0.0113657350980929,"ER_Positive_higher"
"CDHR3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.3878748293306,2.2019665187079,14.2853289945321,0.00149905979428194,0.0113947171814743,"ER_Positive_higher"
"TREX1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",6.22139243471176,-0.441719948199576,13.4871025669591,0.00149960461340785,0.0113947171814743,"ER_Positive_higher"
"DST","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.37832584828444,5.31710768378727,14.452467999796,0.00150379418592264,0.0114207689008811,"Normal_higher"
"TPSB2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",6.33245601977341,1.67636220564588,13.307545451348,0.00150613194795501,0.011428043903048,"ER_Positive_higher"
"ZNF318","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.54908625334918,2.04843550396246,14.2357313151534,0.00150639247953355,0.011428043903048,"ER_Positive_higher"
"DNAJB1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.07799717672307,9.53353345351421,14.4521179257995,0.00150703664184261,0.011428043903048,"ER_Positive_higher"
"CDYL","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.28318979896897,3.30237159203866,14.3020220842466,0.00151206128453129,0.0114603554025056,"Normal_higher"
"FLNA","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.97597872484695,5.47401413066753,14.4361472894502,0.00151506548360731,0.0114773284767768,"Normal_higher"
"CTC-308K20.1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.80012879939333,0.441062851749695,13.4319311166867,0.00151670182215093,0.0114799659827906,"Normal_higher"
"ZNF410","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.910790532752,2.68366822117549,14.3522311847633,0.00151713595654849,0.0114799659827906,"ER_Positive_higher"
"HAGHL","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.00133515155937,5.25006694356283,14.4329976250284,0.00151836784088002,0.0114799659827906,"ER_Positive_higher"
"ITGB8","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.7771026599602,4.32279863140611,14.3000350921717,0.00151847354406872,0.0114799659827906,"Normal_higher"
"IGFBP4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.83846984284371,7.24418579211299,14.4247773600666,0.00151929525344648,0.0114803946971155,"ER_Positive_higher"
"RP1-269M15.3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",6.9858690084413,0.905239370615238,13.5353395966218,0.0015247199756472,0.0115155876570395,"ER_Positive_higher"
"LLPH","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.93054195387478,5.51710480929726,14.4062020202614,0.00152832254247609,0.0115369901382991,"Normal_higher"
"DDX18","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.40063749979857,6.60785255603137,14.4046739984228,0.00152963772628063,0.0115373293329351,"Normal_higher"
"UFD1L","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.45487320477016,6.16212978873382,14.4025201192796,0.00153113998162046,0.0115373293329351,"Normal_higher"
"RILP","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.83001674456351,2.53773151081067,13.9242080907097,0.00153141837769346,0.0115373293329351,"Normal_higher"
"B4GALT2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.63628610394014,2.98749210351966,14.1320150759424,0.00153201838284911,0.0115373293329351,"Normal_higher"
"FAM167B","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.81347852388161,0.872881539699776,13.4411834674818,0.00153221145868859,0.0115373293329351,"Normal_higher"
"REM2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.4162051573204,2.25369535594488,14.2399824508365,0.00153306418561377,0.0115379609997522,"ER_Positive_higher"
"RP11-193H5.1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.3928912749843,-1.32190515598701,13.650128393801,0.00153627687662575,0.0115563444047733,"ER_Positive_higher"
"NEDD8-MDP1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.7392980345799,-1.09431046262498,13.1052422685304,0.00153808570488732,0.0115590060040815,"ER_Positive_higher"
"MBD1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.12767307919147,4.13809471542875,14.3523166668025,0.00153817118612319,0.0115590060040815,"Normal_higher"
"TPST2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.7565234962094,4.46934910265937,14.3805344141336,0.00154116083650976,0.0115711265187189,"ER_Positive_higher"
"LMNTD2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.04753105941414,1.75180357975563,14.08603296189,0.00154132617517952,0.0115711265187189,"ER_Positive_higher"
"WBP4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.84803703087783,5.23274719310653,14.3524500884061,0.00154996473069921,0.0116301603568015,"Normal_higher"
"RP11-499E18.1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.35745353173666,2.10910728900292,13.4984336350723,0.00155233851591932,0.0116396770495874,"Normal_higher"
"HHIPL2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.02500973078682,0.00628320450231975,12.8231665744649,0.00155278426422829,0.0116396770495874,"ER_Positive_higher"
"SERPINI1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.53175627855529,2.96624637263541,14.2944773652307,0.00155397370559369,0.0116427775336218,"ER_Positive_higher"
"RP11-675F6.3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.14448724998099,0.0662691467775968,13.0434303238892,0.00156002806711608,0.0116823059896262,"ER_Positive_higher"
"ASTN2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.07041328436226,1.74718210429301,14.0318367731129,0.00156452139168055,0.011698653654916,"ER_Positive_higher"
"SELENBP1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.24117176363463,6.52636188451737,14.3218049416787,0.00156469443183712,0.011698653654916,"ER_Positive_higher"
"MAGED2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.04449084708747,8.68136074820355,14.3188138005152,0.00156479697239116,0.011698653654916,"ER_Positive_higher"
"RP11-17A1.3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.44549145967612,-1.19701385519384,12.7996181924768,0.00156589469863464,0.011698653654916,"ER_Positive_higher"
"NKAPL","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.52720409727007,1.95295383372508,13.2698609865254,0.00156610882872834,0.011698653654916,"Normal_higher"
"CHTF18","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.9959156946575,2.40167506435453,14.1871376040334,0.00156811958129927,0.0117078460480389,"ER_Positive_higher"
"SLC5A6","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.43236043123191,4.92146122290114,14.3016261371796,0.00157161401778405,0.0117281012257013,"Normal_higher"
"AF001548.5","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.35289951299391,-0.44426864595644,13.006557853353,0.00157724829516622,0.0117593969963752,"ER_Positive_higher"
"RP1-122P22.2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.04301174624784,1.20951018293339,13.5613963198801,0.00157774951721355,0.0117593969963752,"ER_Positive_higher"
"SSC5D","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.72279618673083,0.694753865594415,13.3027018451979,0.00157815856271738,0.0117593969963752,"ER_Positive_higher"
"HAUS8","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.65713189761224,2.14679709831221,13.6739267421876,0.00158431816218448,0.011799435563227,"Normal_higher"
"C12orf45","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.211581787648,4.92123942799393,14.262997516474,0.00159006754252839,0.0118363807592875,"Normal_higher"
"ARRDC4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.00020183879533,3.65554213226887,14.1131555002455,0.00159095417306056,0.011837109209281,"Normal_higher"
"PLP2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.56660536413863,7.54246475220377,14.247388439141,0.00159784897905098,0.0118825171598702,"Normal_higher"
"STKLD1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.84467570509147,0.76178791455296,13.5027769603513,0.00160063748182097,0.0118973584396668,"ER_Positive_higher"
"DLX3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.34172247883163,1.41291702775678,13.7710667395433,0.00160259174600996,0.0119059872932532,"ER_Positive_higher"
"PCDHB10","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.63353120897827,-0.573674182033248,12.6113973402154,0.00161056627156878,0.0119593112505852,"ER_Positive_higher"
"EPOR","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.62538829904199,1.91999218891482,13.9528690854503,0.00161913975320777,0.012017027832042,"ER_Positive_higher"
"RGL2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.48398020386602,5.82327927338028,14.1924592752873,0.00162403897114595,0.0120474309639087,"ER_Positive_higher"
"ATP1A4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.0526212515856,3.36286644707156,14.0813291609474,0.00162917942894728,0.0120795927323181,"ER_Positive_higher"
"PCYOX1L","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.87648156533986,1.99466121043475,13.9537963387598,0.00163382514889964,0.0121049854532946,"ER_Positive_higher"
"ABHD4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.41835071222363,2.63891018925412,13.8377467550719,0.00163421740043812,0.0121049854532946,"Normal_higher"
"EVI2A","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.56555419975556,-1.60857237372888,12.8735019176388,0.00163847861090328,0.0121305616743096,"ER_Positive_higher"
"BPGM","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.91317500635484,4.85976566094745,14.1391978189357,0.00164033165620749,0.0121319557784744,"Normal_higher"
"DENND6B","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.92866411288311,2.67019841953543,14.0711484132826,0.00164036419136584,0.0121319557784744,"ER_Positive_higher"
"HDGF","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.22664086691894,6.1969060590535,14.1567097908871,0.00164109217233978,0.0121319557784744,"Normal_higher"
"S1PR3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.57275042117596,3.08028937474182,14.1128849808946,0.00164379113904675,0.012145924974729,"ER_Positive_higher"
"C4BPB","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.29314582544083,1.01220865984524,13.2817109398976,0.00164563885150382,0.0121474511500961,"Normal_higher"
"YJEFN3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.97563037602223,1.0250636023056,13.1117239612819,0.00164568056938376,0.0121474511500961,"Normal_higher"
"BAIAP3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.68682049938329,2.27081213648841,13.9964571547867,0.00164642604379925,0.0121474511500961,"ER_Positive_higher"
"ADK","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.57351267364145,6.06466040721758,14.1336215392646,0.00165213135926295,0.0121835554341322,"Normal_higher"
"HIST1H2AK","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.91999774502387,1.2095076216754,13.448933449095,0.00165383919037305,0.0121901594940709,"ER_Positive_higher"
"CAPN8","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.7044264001377,5.15495452533609,14.1241213637391,0.00165743012855367,0.012206147244151,"ER_Positive_higher"
"SLC5A1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.52521441334578,3.69035849809257,13.6271816300466,0.00165763497591655,0.012206147244151,"Normal_higher"
"CREB3L1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.69261097074634,4.72434662847344,14.1169293884889,0.00166221216149924,0.0122338489002546,"ER_Positive_higher"
"LRRC75B","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.7072352163339,2.22552630161886,13.9184040017683,0.00167488233449887,0.0123210584283454,"ER_Positive_higher"
"SYNPO2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.67876580793849,2.58964146350607,13.9656998544538,0.00167733843996259,0.0123330808272997,"ER_Positive_higher"
"SOCS5","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.34995608603052,2.74863411316986,13.7998037319697,0.0016791155870319,0.0123401016721781,"Normal_higher"
"METTL5","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.08317879666145,6.65692938453881,14.061936823766,0.0016851279872527,0.0123782259934906,"Normal_higher"
"ACTA1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.5151360388174,-0.46336845987926,12.5140320178931,0.00168621816401548,0.0123801741621234,"ER_Positive_higher"
"BYSL","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.98078827157897,4.03798252139457,13.9652720399834,0.00169046052374029,0.012405252361746,"Normal_higher"
"CRTC1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.39416770772193,2.43622150392201,13.9125040824765,0.00169282232929978,0.0124132766866257,"ER_Positive_higher"
"NFE2L2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.20558441636752,6.58275801728761,14.0454866205611,0.00169320832794848,0.0124132766866257,"Normal_higher"
"EMG1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.59941130392232,5.60403974076756,14.0328069649919,0.00169537225038472,0.0124221650646981,"Normal_higher"
"CCDC13","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.5962064961182,-0.189038610766377,13.2846012645699,0.00169607624558982,0.0124221650646981,"Normal_higher"
"WSB2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.21702496507496,3.5344017170922,13.9409734039476,0.00169796895281453,0.0124299610121403,"Normal_higher"
"ARSG","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.16628718224863,4.41301791472665,14.0371535999389,0.00169883002151397,0.0124302009423989,"ER_Positive_higher"
"MYBPC1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",7.16773342978148,5.90822188733919,13.9921484006057,0.00170058603788949,0.0124369857069238,"ER_Positive_higher"
"COLEC12","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.52363676663533,0.843224965810934,13.3422853647987,0.00170491208771026,0.0124565832566559,"ER_Positive_higher"
"EIF2B2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.22451242747691,4.66661713549908,14.0109591806137,0.00170492583522165,0.0124565832566559,"Normal_higher"
"ATP5SL","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.5851089645738,4.80552852204772,13.9784719252442,0.0017200298666983,0.0125608215131588,"Normal_higher"
"ECI2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.33854830245143,5.36431021213803,13.9892088246315,0.00172147356093591,0.0125652498681738,"ER_Positive_higher"
"ZBTB8OS","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.34794496383026,5.76264410977786,13.9855319542473,0.00172332492699611,0.0125725765378993,"Normal_higher"
"NF2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.29560829510173,3.36367960715614,13.8566590608193,0.00172415289631483,0.0125725765378993,"Normal_higher"
"BCS1L","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.25215162838367,4.19888656406187,13.9417287191405,0.00172861804568155,0.0125990145757858,"Normal_higher"
"PAFAH1B1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.31630084451937,5.84102491011819,13.9684148535788,0.00173179536798075,0.0126160451880035,"Normal_higher"
"MKL2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.83975080798014,4.67978898610418,13.9592769232513,0.00173706038000284,0.012638987503607,"ER_Positive_higher"
"EIF1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.35039283001406,10.8840964330259,13.9501588938218,0.00173739058616299,0.012638987503607,"Normal_higher"
"CXCL2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.62847603529592,7.67423985793222,13.9559053395198,0.00173792213975058,0.012638987503607,"Normal_higher"
"ACTN4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.08429066956392,6.53749021749254,13.9533070292813,0.00173831346754481,0.012638987503607,"Normal_higher"
"PPA1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.32210257497758,8.09839060488098,13.9424313269189,0.00174199900695963,0.0126596508946456,"Normal_higher"
"DGUOK","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.05165234379441,6.9207147994416,13.9399031344494,0.00174432475030435,0.0126658984744182,"Normal_higher"
"AIF1L","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.46044307282041,3.05849368275177,13.5159613186859,0.0017445466879871,0.0126658984744182,"Normal_higher"
"SLITRK6","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.19302889182601,3.98012399542203,13.8972910760522,0.00174821589112274,0.0126864003278912,"ER_Positive_higher"
"SORCS1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",5.68683379447058,0.1732471970698,12.6420011534604,0.00174935905782969,0.0126885603580716,"ER_Positive_higher"
"PLIN5","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.44581139749929,4.19090944063587,13.928316304424,0.00175153198456111,0.0126981838127095,"ER_Positive_higher"
"SLC2A4RG","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.36814758422503,4.89957639946308,13.92352334963,0.00175450646872426,0.0127111046973611,"ER_Positive_higher"
"ESYT1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.27915434855001,3.87146700281372,13.8632374849148,0.00175500825834159,0.0127111046973611,"Normal_higher"
"CXCL13","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",11.6189727385985,7.61898968968821,13.1092456738647,0.00175795176479005,0.012726281782057,"ER_Positive_higher"
"C1orf122","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.26011722387165,5.67959934976118,13.912295060554,0.00175975968336042,0.0127288927704058,"Normal_higher"
"SDR42E1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.46089619438955,2.21050177609536,13.1284747954348,0.00176032783923115,0.0127288927704058,"Normal_higher"
"LINC00265","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.93202936588421,-0.0394962768328424,12.6903877909923,0.00176141881820898,0.0127288927704058,"ER_Positive_higher"
"STOML2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.21367814473634,7.03386039952661,13.9051816005037,0.00176170522317137,0.0127288927704058,"Normal_higher"
"HOMER2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.76144913825693,4.2640149278952,13.8541022841642,0.00176489825501723,0.0127458268108968,"Normal_higher"
"PLXNB3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.94250433272767,0.0475371757393109,12.4844117028281,0.00176879269327835,0.0127678075748091,"ER_Positive_higher"
"LINC01116","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.92884270747136,4.13455487202469,13.891776761435,0.0017714787477901,0.0127810488308106,"ER_Positive_higher"
"ABT1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.20631364556773,4.99245174714878,13.8825945766363,0.00177240728060098,0.0127814198485255,"Normal_higher"
"NBPF1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.7037668467563,3.77949378029595,13.8810578646544,0.00177323356597789,0.0127814198485255,"ER_Positive_higher"
"C1orf204","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.17225336299696,-0.241469723682057,12.7162231237649,0.00178165707730467,0.0128359710797462,"ER_Positive_higher"
