"gene","celltype","group1","group2","comparison","logFC","logCPM","F","PValue","FDR","direction"
"ZNF320","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.25656782953175,2.15110020849796,15.8097522067241,0.000631668962084571,0.0254589638673071,"ER_Positive_higher"
"CTTNBP2NL","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.08648443673669,3.17853884142157,16.2978383538258,0.000632927520061642,0.0254589638673071,"TNBC_higher"
"TUFT1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.56285353877898,4.45657588837143,16.3476262190446,0.000644466758111783,0.0257861108828258,"ER_Positive_higher"
"RUNDC1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.32189114906258,4.36535102420349,16.347388283519,0.00064548172977155,0.0257861108828258,"ER_Positive_higher"
"CDH3","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.76615791162051,2.76598844240964,15.6749409551768,0.000656562906115377,0.026139270647904,"TNBC_higher"
"IL32","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",3.04206332218551,6.86662631999073,16.3032253203534,0.000661108060848413,0.0261772288477997,"TNBC_higher"
"CDCA7L","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.6734466305187,3.85083810644053,16.0611600410789,0.000663388638927663,0.0261772288477997,"TNBC_higher"
"DNAJC9","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.32849593494059,5.1493793567815,16.2834251404292,0.000664705566872784,0.0261772288477997,"TNBC_higher"
"ZSCAN31","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.9310926274717,2.5220549748744,15.7441163513107,0.000671233971557413,0.0261772288477997,"TNBC_higher"
"H2AFJ","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.99200876770288,9.20198174623805,16.2473547074629,0.000671610576056188,0.0261772288477997,"ER_Positive_higher"
"ZNF552","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.62930845776479,5.37422425418389,16.1877266030271,0.000675561247892758,0.0261772288477997,"ER_Positive_higher"
"FKBP8","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.15172987466576,6.94628946648978,16.2159475268396,0.000678335643312686,0.0261772288477997,"TNBC_higher"
"ACBD4","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.47124882219117,2.89112681495446,15.8727727317748,0.000678911157107937,0.0261772288477997,"ER_Positive_higher"
"FAM134B","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-3.21769766160508,4.41019501889512,15.9225989311693,0.000678977912995894,0.0261772288477997,"ER_Positive_higher"
"MET","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",3.26310648728181,2.84435082704549,15.4057571583456,0.000679957165956564,0.0261772288477997,"TNBC_higher"
"HACD3","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.22972144783508,7.34155196711242,16.1256668818403,0.00069621753100862,0.0267150575632091,"ER_Positive_higher"
"YTHDC2","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.00297645408055,4.27819772434059,16.0814011833237,0.000698556850373925,0.0267169365888913,"ER_Positive_higher"
"HSPA14","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.09472519915153,4.76232048857171,16.0941966889771,0.00070113146004473,0.0267277728151038,"TNBC_higher"
"MRPS22","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.1814327906148,4.87080402083993,16.076378557409,0.000705096026393034,0.0267809125591121,"TNBC_higher"
"SPECC1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.36220979367083,3.28572582060185,15.7334657154437,0.000713321234105575,0.026928453708225,"TNBC_higher"
"DDR1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.26678382442519,6.07326020231952,15.99678795613,0.000723223021866703,0.027210401797608,"ER_Positive_higher"
"REM2","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.54594304853897,2.19085652204778,14.9959461605821,0.000728026318239121,0.027210401797608,"ER_Positive_higher"
"CERS6","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.79617952146174,5.29899483745111,15.9502807551326,0.000730012738158165,0.027210401797608,"ER_Positive_higher"
"AC006942.4","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.04787031419659,2.11046176070951,15.0867184237405,0.00073166650630153,0.027210401797608,"ER_Positive_higher"
"TSPAN13","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.07043827339332,8.9893530119181,15.947713471037,0.000732453164547699,0.027210401797608,"ER_Positive_higher"
"ETV7","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.05604147240822,3.07782184855673,15.5854234845867,0.000746754954333103,0.0276536398168116,"TNBC_higher"
"ANP32E","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.85648268811643,5.35590784270481,15.8627078446445,0.000750050558516276,0.027687784066748,"TNBC_higher"
"RRP1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.13868423303273,4.69105998702286,15.8013678180578,0.000762828187918492,0.028070633476559,"TNBC_higher"
"EGR3","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.80041813698799,5.16018825985436,15.722551035405,0.000767199303392091,0.0281427040065055,"ER_Positive_higher"
"H3F3C","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-4.03100664476694,6.2256357879507,15.6990318193498,0.000770824486937203,0.0281870458938009,"ER_Positive_higher"
"OPTN","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.1208265052385,6.2405806305628,15.7479675251234,0.000777088163970783,0.0283272919772474,"TNBC_higher"
"LONRF2","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-3.29530325649612,3.0162532809142,14.8798727914444,0.000780761807306817,0.0283412799394176,"ER_Positive_higher"
"ATG5","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.30917870941443,6.60252320584344,15.7247694190746,0.000782331087911914,0.0283412799394176,"TNBC_higher"
"SPEF2","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.51185941135659,3.54522643018319,15.5455649083758,0.000787661566849571,0.0283707746426011,"ER_Positive_higher"
"TRPS1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.67580238899477,7.44377042878125,15.6918425780318,0.000789867303719227,0.0283707746426011,"ER_Positive_higher"
"NAE1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.06912534886282,5.14142233130883,15.6886791233021,0.000790441642421376,0.0283707746426011,"TNBC_higher"
"YWHAQ","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.04809984727507,8.32846507980344,15.6491962390937,0.000799264910512394,0.02853139335946,"TNBC_higher"
"COX6C","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.69673202313,11.8082292979429,15.6456469878554,0.00079980845508302,0.02853139335946,"ER_Positive_higher"
"RPL4","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.84051025292761,10.1913019775463,15.6256695633251,0.00080451380588941,0.0286117486149389,"TNBC_higher"
"ARL4C","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",3.53487394482496,3.73118803034754,15.1253842207691,0.000811249492574133,0.0287377885758535,"TNBC_higher"
"FAM102B","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.11941983061423,2.50763035619412,14.930940540402,0.000813809105867563,0.0287377885758535,"ER_Positive_higher"
"SCCPDH","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.61063834629298,7.15659224137753,15.5839454110537,0.000815448608539006,0.0287377885758535,"ER_Positive_higher"
"FAM198B","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-3.06341164369256,4.85537345855039,15.4217767162029,0.00082092677917843,0.028843707467218,"ER_Positive_higher"
"PLIN2","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.0758199038241,4.86633149162114,15.4851933161276,0.000832763968075902,0.0290241286444399,"TNBC_higher"
"PLA2G4C","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.15192960254041,2.28380050663622,14.7193675604369,0.000833526197675728,0.0290241286444399,"ER_Positive_higher"
"PARPBP","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.23224905813602,1.16961695140494,14.460795815836,0.000838299706119982,0.0291034704520523,"TNBC_higher"
"PHF12","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.14915173529232,3.49742621958353,15.3406931416149,0.000844787057284915,0.0292416647573547,"ER_Positive_higher"
"ANXA9","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-3.47913844337462,4.73356405282004,15.203181367906,0.000849815553328864,0.0293286935786426,"ER_Positive_higher"
"NCOA7","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.57100887957458,6.10359226923599,15.4244420249175,0.000853576061893548,0.0293520685481686,"TNBC_higher"
"C3","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.67355116302743,3.22360579782492,15.0260506518067,0.000855525358454979,0.0293520685481686,"TNBC_higher"
"MAP4K4","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.14074491958773,3.86612476981188,15.2521498618233,0.000866578736895758,0.0296340672550799,"TNBC_higher"
"C9orf40","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.21734083164091,1.81371415083185,14.5026327379113,0.000869476063391965,0.0296340672550799,"TNBC_higher"
"ATG16L2","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.31493113676812,3.70541792104486,15.2554942151448,0.000871366058164801,0.0296340672550799,"ER_Positive_higher"
"GALNT7","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.75448049544735,5.58401015684529,15.3310810898426,0.000877385549997261,0.0297520419788315,"ER_Positive_higher"
"WDR4","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.18731865995051,3.05179225944256,15.1050369062796,0.000892583540433868,0.0301789453284472,"TNBC_higher"
"ALG8","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.45003980349653,5.35734717978457,15.2590493558432,0.000896483734439814,0.0301789453284472,"ER_Positive_higher"
"SRPK1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.30544845572069,5.79232975050304,15.2598256582366,0.000897736307670055,0.0301789453284472,"TNBC_higher"
"SLC16A1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.60105900871535,2.96775502493612,14.788742875054,0.000901611517568994,0.0302221217024205,"TNBC_higher"
"SEMA3C","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.35202790434888,5.99147048165162,15.2221184731759,0.000905774376488236,0.0302746650479521,"ER_Positive_higher"
"MIR99AHG","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",4.02695294078067,2.46745928745448,14.3105603749126,0.000911904029695843,0.03039245858972,"TNBC_higher"
"PLEKHA1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.96582869844282,5.42830734583421,15.184119202733,0.000916080831800411,0.0304446806351903,"TNBC_higher"
"LPCAT2","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.67571731727173,2.37035324911901,14.419703180852,0.000930290964118023,0.0308291025466953,"TNBC_higher"
"PNRC1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.52829939806657,7.9142545800647,15.075500794939,0.000947405925331165,0.0313073374475582,"TNBC_higher"
"GDAP1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-3.58125409396501,5.22398369067073,14.9142801128368,0.000951552829637631,0.0313555473382005,"ER_Positive_higher"
"KCNN4","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",3.23569437014937,4.30914514147755,14.8474418680327,0.000955461104263302,0.031395644454173,"TNBC_higher"
"PRNP","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.63641724500361,5.45678505425331,15.0093746666666,0.000961011139601861,0.0314893116389205,"TNBC_higher"
"ECE2","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.75174994411748,4.92536197027357,14.9948043685723,0.000967039661617734,0.0315480689222847,"TNBC_higher"
"TMEM175","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.49094490971525,4.26496473076079,14.955267186909,0.000968213345407453,0.0315480689222847,"ER_Positive_higher"
"PPP2CA","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.16940422078474,6.42005170682295,14.99008243163,0.000972893947059058,0.0316122782519329,"ER_Positive_higher"
"FADS1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.64200221323867,4.07069944116978,14.809951696596,0.000981934063375448,0.0318011212554956,"TNBC_higher"
"LRRC56","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.96308724493453,2.39634188051554,14.044062055392,0.000984158146012336,0.0318011212554956,"ER_Positive_higher"
"LRRC37A3","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.72073985445026,1.39469774610885,13.900517103462,0.000997196347368709,0.0318522928328384,"ER_Positive_higher"
"ZNF337","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.37870368453157,2.31130268151094,14.3906535298797,0.00100125880351679,0.0318522928328384,"ER_Positive_higher"
"ZPR1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.06440744518331,5.09514393674849,14.8704832941715,0.00100791714889116,0.0318522928328384,"TNBC_higher"
"RASSF7","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.05419063959711,5.44124735389275,14.868874849387,0.00100870434257752,0.0318522928328384,"ER_Positive_higher"
"THBS1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.02500797479171,5.53162997811644,14.8563358746082,0.00100940703327028,0.0318522928328384,"ER_Positive_higher"
"FAM13B","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.35863910376209,4.32955000546813,14.8252913400615,0.00101011374886928,0.0318522928328384,"ER_Positive_higher"
"GBP2","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.42120911861953,5.08246105932834,14.8523710255349,0.00101217649804905,0.0318522928328384,"TNBC_higher"
"RGS2","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",3.43125743822756,5.10908173349791,14.7556809567458,0.00101304763317471,0.0318522928328384,"TNBC_higher"
"RHPN1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.96706239866607,4.12244963554923,14.7224899668013,0.00102276013500221,0.0319852465812354,"ER_Positive_higher"
"TEKT5","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-3.01237562571609,2.66092778058332,14.0127455587845,0.0010264118063598,0.0320136195753666,"ER_Positive_higher"
"PFN2","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.00928970126182,7.41320708658586,14.7887903738122,0.00103302598560236,0.0321339949921375,"TNBC_higher"
"ASCC1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.3421089781112,4.37748718989226,14.7373347120888,0.00104182173160808,0.0323214109021498,"TNBC_higher"
"E2F4","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.44325213900204,3.79012614549473,14.6559755925222,0.00105270338761999,0.0325162258666487,"TNBC_higher"
"RAB30","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.10819997923597,4.06172276767464,14.5988380417166,0.00105367624325703,0.0325162258666487,"ER_Positive_higher"
"PACSIN3","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.26461451470022,4.95704905141961,14.7004513698944,0.00105966222108105,0.0326088917377083,"TNBC_higher"
"SEMA3B","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.77538801815185,4.70901434978924,14.5877930332071,0.00106226994087691,0.0326088917377083,"ER_Positive_higher"
"PDXK","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.5408289413375,5.62273195233696,14.6617046308574,0.00107359107253996,0.0328699208954821,"TNBC_higher"
"HLA-DPB1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.68689672410929,5.92661435324875,14.5786869536509,0.00109812762341341,0.0335331380291033,"TNBC_higher"
"FAM8A1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.29454226559541,3.9311805823701,14.5111618103453,0.00110131565803381,0.033542681856304,"ER_Positive_higher"
"LARP6","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",3.24705635225188,4.19691817351929,14.3341339822993,0.00111057442474804,0.0337365902726195,"TNBC_higher"
"ATHL1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.85750742478749,4.49776508435633,14.3842254217511,0.00111549734457427,0.0337981208427502,"ER_Positive_higher"
"BCAS4","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.61215177647217,5.36812389803249,14.5014736729204,0.00112521383288255,0.0339699981031726,"ER_Positive_higher"
"CLIP4","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",3.15493767535488,2.08955764206342,13.6571854384793,0.00112699436484593,0.0339699981031726,"TNBC_higher"
"RNF44","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.11202050174363,4.342509209884,14.4571167855665,0.00113312222329389,0.0340106744374415,"ER_Positive_higher"
"SLC39A11","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.36256735937119,4.69106287209868,14.4621963559154,0.00113417508411185,0.0340106744374415,"ER_Positive_higher"
"TMEM45A","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",3.04013998259648,5.39904007288829,14.4322032068817,0.0011378989356219,0.0340348489334088,"TNBC_higher"
"ANKRD11","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.52370525507676,5.18555879131574,14.4418822929863,0.00114641153394391,0.0342017660957947,"TNBC_higher"
"LCA5L","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.57680612049585,2.62897015650624,14.0341823284643,0.00115222687842801,0.0342875676960783,"ER_Positive_higher"
"FAM24B","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.76521725690993,3.268707074916,14.0633015297062,0.0011572214402745,0.0343485702310484,"TNBC_higher"
"PPP6R3","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.01166480973987,4.54496530413624,14.3737785707768,0.00116630850343683,0.034402556024583,"ER_Positive_higher"
"C17orf58","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.32064610820756,5.79445393324285,14.3859854856278,0.00116788788561808,0.034402556024583,"ER_Positive_higher"
"PTGDS","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",4.22124706488088,4.14471537032096,13.8407551717054,0.0011929963161429,0.0348456716886911,"TNBC_higher"
"KARS","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.6480068155821,5.26196863130479,14.3073008078306,0.00119449765517707,0.0348456716886911,"TNBC_higher"
"TKT","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.82755729575372,7.73269457411954,14.3031453308044,0.00119708183194152,0.0348456716886911,"TNBC_higher"
"NDFIP1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.17822193639984,7.29515611461615,14.3019473611372,0.00119785964426505,0.0348456716886911,"ER_Positive_higher"
"CPTP","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.41752861997147,4.6734327868597,14.2836957650663,0.00119985231655509,0.0348456716886911,"TNBC_higher"
"PGLYRP2","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-3.170651663587,2.15687134248307,13.3561029911991,0.00120625725495497,0.0348456716886911,"ER_Positive_higher"
"HMOX1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.24089510159301,3.36599444651654,14.0641572685649,0.0012067257171085,0.0348456716886911,"TNBC_higher"
"CDKN3","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.82777138870078,3.14577452615343,13.8652872538017,0.00120682823508197,0.0348456716886911,"TNBC_higher"
"NT5C2","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.16026620730551,3.62120582902964,14.1889660162659,0.00121403627908265,0.0349672424580225,"TNBC_higher"
"CEP85L","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.15263675623152,1.97978914510968,13.5641952162638,0.00122542474676043,0.0352083243127104,"TNBC_higher"
"IL27RA","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.30121857083847,3.34881483765291,13.967399801577,0.00123838057062331,0.0354931433816238,"TNBC_higher"
"ABCA3","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.13505515574146,3.35320197595734,13.8621282897757,0.00126296854504771,0.0359543276565622,"ER_Positive_higher"
"C12orf45","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.25441352400777,5.28234324059682,14.1262506638667,0.00126412393075659,0.0359543276565622,"TNBC_higher"
"SMC4","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.38798502365913,4.87829064078193,14.1137240115346,0.0012665105058907,0.0359543276565622,"TNBC_higher"
"SIAH2","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.82501999132098,5.49977382715774,14.1093743509901,0.0012685549480164,0.0359543276565622,"ER_Positive_higher"
"CPEB3","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.59919415286831,2.52515138134308,13.6906362283955,0.00126988281135908,0.0359543276565622,"ER_Positive_higher"
"NOTCH2NL","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.61596106694864,2.87169753182996,13.7794698396007,0.00128347190813343,0.0361979009999097,"ER_Positive_higher"
"ERO1A","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.29337219941261,5.32854603229217,14.0611811539265,0.00128469190003966,0.0361979009999097,"TNBC_higher"
"DPH2","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.71822303689673,4.33446042836156,13.9902293550346,0.00130423405794314,0.0366599765925465,"TNBC_higher"
"TMEM141","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.05287062981453,7.17015922538557,13.9939313874511,0.00131703642155115,0.0367678393898592,"ER_Positive_higher"
"ARMT1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.86047027418304,7.06953067575314,13.9932986859407,0.00131718432145118,0.0367678393898592,"ER_Positive_higher"
"RP11-253M7.1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.09011612881837,1.75286492664119,13.1478147689609,0.00132393939408233,0.0367678393898592,"ER_Positive_higher"
"HIST1H4C","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.55467066411728,6.34273713356865,13.9748231958396,0.00132527883075228,0.0367678393898592,"TNBC_higher"
"CTA-392E5.1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-4.59538869765861,4.19537815416303,13.2771662919444,0.00132666218883159,0.0367678393898592,"ER_Positive_higher"
"RP11-20F24.2","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-3.44903602752083,1.53737863687352,12.9406753253235,0.00132698331617066,0.0367678393898592,"ER_Positive_higher"
"CDCA8","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.13221862551193,1.75783817400642,13.2289433966096,0.00133021249090101,0.0367699732378205,"TNBC_higher"
"RBM17","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.09455505607754,6.87662356560706,13.941401747525,0.00133869593795241,0.0369169931825411,"TNBC_higher"
"PRR15","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.65078172725723,5.07702651043535,13.8629513103217,0.00134965449368641,0.03713141431333,"ER_Positive_higher"
"GADD45G","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.38046946886355,6.09699592145959,13.8705877324831,0.00136658218045338,0.0375086614940911,"ER_Positive_higher"
"DEK","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.4264115426785,6.74385997192983,13.8636284491221,0.00137158050797576,0.0375574803416368,"TNBC_higher"
"RP13-890H12.2","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.36016444358582,1.27088441850209,12.8339749254907,0.00138475797113505,0.0376459424342505,"ER_Positive_higher"
"MBOAT1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.20162702906706,3.23694295499094,13.5224385457372,0.0013856188434585,0.0376459424342505,"ER_Positive_higher"
"SNX8","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.52702036353639,4.51376901835595,13.8050003634388,0.00138780403312006,0.0376459424342505,"TNBC_higher"
"ELMOD2","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.27107824345186,4.21346297203788,13.7874686229385,0.0013881746105765,0.0376459424342505,"ER_Positive_higher"
"FAM83A","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",3.77713598373005,3.2989784084654,13.2078610299736,0.00139094738012533,0.0376459424342505,"TNBC_higher"
"MDP1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.45434366088598,3.82684264901504,13.7122327080111,0.00140275175954244,0.0378775446182003,"ER_Positive_higher"
"CASP8AP2","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.03517018687416,4.06376114931497,13.740414573798,0.00141228010872779,0.0380369141854173,"TNBC_higher"
"ANKMY1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.22767799540126,2.83252561700478,13.5267670883003,0.00141517537560832,0.0380369141854173,"ER_Positive_higher"
"CASD1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-1.69376267148768,3.8780817125751,13.6284538995567,0.0014332841354133,0.0382054024712858,"ER_Positive_higher"
"RNF223","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",-2.28993246100312,3.95521067951275,13.5716170545136,0.00143454490205085,0.0382054024712858,"ER_Positive_higher"
"NSMCE4A","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",2.84757872610664,6.89294087012365,13.7028449996083,0.00144155530991469,0.0383046530527444,"TNBC_higher"
"PGAM1","Luminal_Epithelial","TNBC","ER_Positive","TNBC vs ER_Positive",1.61502233651762,7.80185402144932,13.6819780661088,0.00145073749330107,0.03831132875249,"TNBC_higher"
