"gene","celltype","group1","group2","comparison","logFC","logCPM","F","PValue","FDR","direction"
"NUBP1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.22951947634513,4.51916549352619,11.2717527474208,0.00388278108714468,0.022054843215284,"Normal_higher"
"ORMDL2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.51930955146245,6.75293811065426,11.277845581304,0.00388799427683115,0.0220760991723061,"Normal_higher"
"RHPN1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.84257189935638,4.23265712831178,11.2736178723181,0.00389399538088037,0.0221018111501028,"ER_Positive_higher"
"RP11-231C14.7","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.16035391597531,0.289389458915009,10.6107954647346,0.00389824564018183,0.0221175698760714,"ER_Positive_higher"
"TXNL4A","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.42585481156855,6.43064049861565,11.2621736874304,0.00390788519809394,0.0221618061956025,"Normal_higher"
"SLC45A1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.0759610463131,0.718095875640465,10.7583209519447,0.00390899586857865,0.0221618061956025,"ER_Positive_higher"
"RBMS2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.45942245183653,2.57578806120246,11.0170302041169,0.00391179127263801,0.0221633943934712,"Normal_higher"
"FUT8-AS1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.77623598449663,0.389634451532979,10.6339048814656,0.00391222974267377,0.0221633943934712,"ER_Positive_higher"
"HNRNPUL2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.29866958210149,3.67190204539282,11.1838584297357,0.00393604584559556,0.0222899018886236,"Normal_higher"
"MYO1G","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.26672474056064,-0.478104395022787,10.3883774334801,0.00394541676633011,0.022327315792036,"ER_Positive_higher"
"KLHL35","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.88537508859225,4.18379188528566,11.2342578545689,0.00394562813890048,0.022327315792036,"ER_Positive_higher"
"LEMD2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.55239910553351,3.76987153824437,11.1676258192311,0.0039519750430089,0.022351674530978,"Normal_higher"
"RP11-138A9.2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.85801283157797,4.09221931044859,11.2276996608034,0.00395291158827317,0.022351674530978,"ER_Positive_higher"
"AC009961.3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.9265273773339,2.08271529303929,11.0839728139415,0.00396843838792304,0.0224310187900418,"ER_Positive_higher"
"FKBP10","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.51327647641297,4.35024330077916,11.2079037340181,0.00397636497367735,0.022467360376497,"ER_Positive_higher"
"EXT2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.32882394966024,3.87552853989096,11.1607506474651,0.00398446436032796,0.022504650604231,"Normal_higher"
"RP11-379K17.12","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.67708268360106,0.676311156011779,10.6689174914304,0.00399215951787015,0.0225396305058981,"ER_Positive_higher"
"FCF1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.28386567837642,3.30512507846409,11.1002688188492,0.00399531570292132,0.0225489668122378,"Normal_higher"
"SUSD3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.44739471892268,6.26803293089714,11.1892445983126,0.00399847585082406,0.0225583184561341,"ER_Positive_higher"
"TTC1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.26554324627458,5.89311996711834,11.188699813657,0.00400119669757953,0.0225651855845832,"Normal_higher"
"NUDCD1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.14094622046078,3.80767242653503,11.1412665408399,0.00401125787638963,0.0226134286066789,"Normal_higher"
"ACOT7","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.53223926708599,3.85192627854921,11.1248005380457,0.00401562250801724,0.0226220477774256,"Normal_higher"
"TSFM","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.46587224972075,5.24069501204414,11.1752418228819,0.00401580164450335,0.0226220477774256,"Normal_higher"
"PRKD3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.7639154778776,2.26133056273795,10.8065670129839,0.00401792469526314,0.0226255144096863,"Normal_higher"
"USF1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.45281184153911,3.1547174222718,11.1520202006842,0.00401966646420794,0.0226268321936866,"ER_Positive_higher"
"RARS2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.29584483064133,4.37797366005252,11.156292977378,0.00402166432627778,0.0226295900054183,"Normal_higher"
"PRDX5","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.24152177919645,8.52802280125701,11.1629372111392,0.00402902850841109,0.0226592232527562,"Normal_higher"
"GJA1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.52312445380592,6.11158231768824,11.1665188867071,0.0040299504805495,0.0226592232527562,"ER_Positive_higher"
"FAM179B","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.20185513876689,3.96708225607722,11.1596218958792,0.00403147317691551,0.0226592951183412,"ER_Positive_higher"
"MRPS5","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.16950394100215,5.57959767848101,11.1612215852342,0.004036585408254,0.0226789215992448,"Normal_higher"
"C1QTNF1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.81731511079972,1.10674004130284,10.5188521277254,0.004037987506709,0.0226789215992448,"Normal_higher"
"ARMT1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.34138580753233,7.22743765439801,11.1530758228295,0.00404239964932986,0.022691752824905,"ER_Positive_higher"
"TNC","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.66000190508436,3.59444607816084,10.96930042079,0.00404329626532925,0.022691752824905,"Normal_higher"
"PDE8B","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.50559886955342,2.34920202522364,10.977914303919,0.00404689926078617,0.0227034830678946,"ER_Positive_higher"
"RP11-134G8.7","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.94278720178331,1.62860389682954,10.9215624298833,0.00405629222257705,0.0227442875076246,"ER_Positive_higher"
"TMEM145","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.89300166318924,1.51489067354791,10.8919390238585,0.00405720381541355,0.0227442875076246,"ER_Positive_higher"
"RAPH1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.24643834330399,4.12635545964003,11.1408812461219,0.00405898331125784,0.0227457664496066,"ER_Positive_higher"
"RP11-1136G4.2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.73350927102256,-1.19399363126954,10.1528316144075,0.00406347458233574,0.0227596494249263,"ER_Positive_higher"
"TMEM55B","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.16651152079975,4.77890465313755,11.133837086034,0.0040644939334179,0.0227596494249263,"Normal_higher"
"GPD1L","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.2446661349812,3.61738566830621,11.12704951438,0.00407034857835189,0.0227839317849037,"ER_Positive_higher"
"CINP","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.0276785340135,5.12380061351675,11.1306036264861,0.00407454006433592,0.0227988899125612,"Normal_higher"
"MRPL44","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.23793888614792,4.92647025071569,11.1256872196274,0.00407739357204866,0.0227990504357022,"Normal_higher"
"CSGALNACT1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.526253921775,2.14196581174403,10.5715346434986,0.004077656440478,0.0227990504357022,"Normal_higher"
"IFFO2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.01405990013698,1.63179276577067,10.5050361231096,0.00407912643565406,0.0227990504357022,"Normal_higher"
"ST14","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.60595413257286,5.10148878717923,11.1192410190074,0.00408543297639993,0.0228257977203402,"Normal_higher"
"EPB41L3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.62815990246756,3.53543179348907,11.0920462086728,0.00409025287722865,0.0228395494173267,"ER_Positive_higher"
"CEP83","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.40736808225483,3.39581781841772,11.0998647176126,0.00409157777465418,0.0228395494173267,"ER_Positive_higher"
"RP11-347C12.10","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.08762057151945,2.5750054373086,11.0523524871716,0.00409246007750993,0.0228395494173267,"ER_Positive_higher"
"H3F3C","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.21894511777302,6.36408025788058,11.1087803567958,0.00410296534671236,0.0228896657836849,"ER_Positive_higher"
"RP11-428K3.1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.53925554908042,-0.449312233797776,10.2397136264583,0.00411442054257429,0.0229379349123514,"ER_Positive_higher"
"SLC22A15","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.3778946964742,0.913590234818146,10.6690378784602,0.00411467453748583,0.0229379349123514,"ER_Positive_higher"
"LYG1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.22284782502291,-0.263781373370617,10.5406905409682,0.00412164201356937,0.0229682442248925,"Normal_higher"
"NABP1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.2660803165624,4.22704990463826,11.0356073229484,0.00412443639895267,0.022975284721263,"Normal_higher"
"CAP2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.67362149538265,3.98304630497255,11.0872079580942,0.00412835610716496,0.0229885863080611,"ER_Positive_higher"
"WDR35","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.67336184511143,2.44755500651852,10.9935749973777,0.00414622716878474,0.0230795367663029,"ER_Positive_higher"
"MPP5","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.15195955465778,4.25435283212734,11.0531173286655,0.00415507998477378,0.0231202392775306,"Normal_higher"
"BNIP3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.15717587693431,7.0925952530237,11.0638722562003,0.00416080440058734,0.0231435106151276,"Normal_higher"
"EIF4EBP3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.24634170693741,5.22511320270451,11.0657676341748,0.00416331491778717,0.0231488947651842,"ER_Positive_higher"
"CTGF","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.77513191585888,4.10730313067632,10.9429421991755,0.0041750226544879,0.0232053944355185,"Normal_higher"
"PSMD8","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.24029031347437,8.15528454965408,11.0404103044626,0.00419017430659052,0.0232809869748256,"Normal_higher"
"TRAPPC9","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.47128603508877,3.23154189528524,11.0165851578835,0.00419395506519049,0.0232933692314263,"ER_Positive_higher"
"PRR34-AS1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.24269696046272,4.87791530877115,11.0207777768735,0.00419599573702938,0.0232960814005179,"Normal_higher"
"CKMT1B","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.41653848113628,2.31848279712229,10.5462216231145,0.00421132083234513,0.0233725191312882,"Normal_higher"
"NBPF11","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.81819787276842,3.0051607223876,10.9852352695981,0.0042247152962514,0.0234381894457837,"ER_Positive_higher"
"SSNA1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.004012802388,6.91008629875012,11.0022911788461,0.00424393823956403,0.0235182121973352,"Normal_higher"
"ARHGAP26","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.90363498828259,2.58405999463075,10.7044368651335,0.00424495916078144,0.0235182121973352,"Normal_higher"
"CD37","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.07684661132289,0.580138153173461,10.4026052555384,0.00424540793247024,0.0235182121973352,"ER_Positive_higher"
"ITPR1-AS1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.24699884755998,-0.269101310943317,10.2191120096142,0.00424777543217973,0.0235226442474986,"ER_Positive_higher"
"GPR155","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.08443763320651,1.23089150672222,10.6828173961186,0.00425145585505451,0.0235343408398388,"ER_Positive_higher"
"PTAFR","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.38091227986032,1.09889711566143,10.3292219237477,0.00425493971491603,0.0235405695090236,"Normal_higher"
"ARMC3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.19903277723362,0.282482222719708,10.0837822250835,0.00425571833664163,0.0235405695090236,"ER_Positive_higher"
"ALG8","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.52017615366586,5.38845301381092,10.9860164765962,0.00426894718123404,0.0236050443436917,"ER_Positive_higher"
"TNFAIP8","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.78617784189187,4.45938414731216,10.9564751026791,0.00427717085634669,0.0236418059083591,"Normal_higher"
"FAM173A","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.29524999478571,6.81904790475944,10.9755748008794,0.00427945228551379,0.0236457070871522,"ER_Positive_higher"
"TADA1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.28340381254653,2.90200362023353,10.9307853102591,0.00428167794277528,0.0236492973453179,"ER_Positive_higher"
"WDR43","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.38873139906122,5.41298437054249,10.9650826625313,0.00429709352292371,0.0237257110001899,"Normal_higher"
"SLC25A12","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.28412977759102,3.52830806426642,10.939349081124,0.00431377354469559,0.0238090472913743,"ER_Positive_higher"
"SYTL1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.60043282627589,5.05974671874228,10.9429358973475,0.00432917283697609,0.0238852561634192,"ER_Positive_higher"
"CTC-487M23.8","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.60665940793923,-0.244221118401106,10.4532511357281,0.00433138139568563,0.0238886588037686,"Normal_higher"
"MPPED2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.6710382831482,2.22819005130559,10.719885642185,0.00433397047767894,0.0238941568547127,"ER_Positive_higher"
"NSRP1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.45386917455971,6.10339434816846,10.9370454783911,0.00433673215976647,0.0238990519971526,"Normal_higher"
"CPNE3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.19563711682643,6.82672634358131,10.9332857485884,0.00433804342241912,0.0238990519971526,"ER_Positive_higher"
"WDR24","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.11933643237106,4.34048596059329,10.930386803211,0.00434680772159601,0.0239383151894397,"ER_Positive_higher"
"SLC38A6","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.46598510672374,3.49271650738733,10.9141375384768,0.00434836057882405,0.0239383151894397,"ER_Positive_higher"
"HAMP","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",6.16058685968524,2.78404434920187,10.5461345326256,0.00435153580182672,0.0239470105529936,"ER_Positive_higher"
"SH3BP1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.76331610334408,1.83597210224046,10.4180659224598,0.00435885599206735,0.0239785014197048,"Normal_higher"
"AKR1E2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-3.40965420287666,-0.235113156183316,10.3841615406694,0.00436102261433422,0.0239816293049885,"Normal_higher"
"SLC16A1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.93312346269082,2.02091967782214,10.4305810357946,0.00438301120386872,0.0240786500322408,"Normal_higher"
"TTLL5","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.14824159777982,3.29026872262343,10.8796392237184,0.00438321128090263,0.0240786500322408,"ER_Positive_higher"
"NKAIN1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.71255233846878,1.2214998864647,10.577955338771,0.00438347916892662,0.0240786500322408,"ER_Positive_higher"
"FICD","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.83304595659097,3.34975178829635,10.7779607637394,0.00438670264363396,0.0240875399096286,"Normal_higher"
"SNW1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.21300463994035,5.98024749683324,10.8985180304363,0.00439085309565289,0.0240936494575297,"Normal_higher"
"DNAJC8","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.23194701114496,6.48107528462186,10.8974190623298,0.00439102627216258,0.0240936494575297,"Normal_higher"
"STPG1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.17580483679279,2.81447741980839,10.7409701889764,0.00439761065021095,0.0241209587089604,"Normal_higher"
"HIST2H2AB","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.51700735911597,-0.560288581511526,10.0360376349368,0.00440379619352995,0.0241247142432916,"ER_Positive_higher"
"KLC3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.50680362533685,4.45866423736956,10.8726821685349,0.0044041396856402,0.0241247142432916,"Normal_higher"
"CISD2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.05826021883424,6.51937828071396,10.8876990903604,0.00440453076793576,0.0241247142432916,"Normal_higher"
"AKAP13","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.01445521075422,4.70401265922614,10.8831476187815,0.00440512526899458,0.0241247142432916,"Normal_higher"
"ZNF771","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.40631965952003,4.03066373427114,10.8842040937025,0.00440633316058254,0.0241247142432916,"ER_Positive_higher"
"TESK2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.77020803044114,3.05968048063631,10.8548064248883,0.00441033582789479,0.0241342056615667,"ER_Positive_higher"
"CADPS2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.64117338006604,4.10299309759905,10.8822190421567,0.00441128314317835,0.0241342056615667,"ER_Positive_higher"
"MAP1S","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.0999064208109,3.98262427713943,10.8454660708841,0.00442736519265057,0.0242133635007679,"Normal_higher"
"SENP7","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.51070335578945,2.84900076300904,10.8227510146226,0.00443291571591458,0.0242348874858762,"ER_Positive_higher"
"GATSL2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.11971901391526,-0.918425603747172,9.88602056430411,0.00443498413599857,0.0242373659610089,"ER_Positive_higher"
"APRT","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.30067113665395,8.22980384844903,10.8602067457869,0.0044401906496206,0.0242484351152313,"Normal_higher"
"PAF1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.01508423190753,5.25458090013217,10.8633724235596,0.00444134694609137,0.0242484351152313,"ER_Positive_higher"
"TMEM144","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.97607113894883,3.55502177303201,10.8526451890177,0.00444185700884726,0.0242484351152313,"ER_Positive_higher"
"RRM2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.74746788266819,0.137771789751754,10.3575116425895,0.00444678279865803,0.0242617662407548,"Normal_higher"
"KIAA1549","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.74388517734295,1.91218247242599,10.7036578168698,0.00444753241342816,0.0242617662407548,"ER_Positive_higher"
"KIAA0391","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.81743296266364,1.04803837243805,10.4814935322743,0.00445552100075861,0.0242965129572618,"ER_Positive_higher"
"MAPK6","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.13762315250208,4.53001031099394,10.8406536880402,0.00445984731437772,0.0243112708488436,"Normal_higher"
"FADS1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.69848184660086,2.95811938838512,10.6700030217663,0.00446727017609043,0.0243428916240338,"Normal_higher"
"COG4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.20573687222352,3.31603117966828,10.760867666846,0.00446926440954882,0.0243449186911431,"Normal_higher"
"CTDSP2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.36367877050767,4.82431338570368,10.8344812478505,0.004473678195241,0.0243526903922129,"Normal_higher"
"GTPBP8","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.02583501142356,3.24258308601779,10.7602844694123,0.00447393665698214,0.0243526903922129,"Normal_higher"
"TRAK2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.1988493439217,2.99562206023628,10.7984130906371,0.00447825460448647,0.0243673556379726,"ER_Positive_higher"
"CCDC65","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.81061368603394,0.0362430923844586,9.92544358140333,0.00448453341858241,0.0243926759741451,"ER_Positive_higher"
"CYSTM1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.10448483659069,7.32865551286723,10.8260789909166,0.00449087806195855,0.0244183358970333,"Normal_higher"
"AIM1L","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.80703415778143,0.225145651224187,10.2485119341728,0.00449472143053311,0.0244238498878933,"Normal_higher"
"CSTF3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.33540812047788,4.56041998598713,10.8145663107015,0.00449514715735065,0.0244238498878933,"Normal_higher"
"HRASLS","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.7413123513989,2.02819444007757,10.2202481658537,0.00449780896969091,0.0244294676830082,"Normal_higher"
"ENTPD3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.58050378752468,0.785852917325846,10.3655581938453,0.00450199156091775,0.024443338406184,"ER_Positive_higher"
"MIR3180-4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.99111687587105,-1.33594647121276,9.98032693407036,0.00450494527154273,0.0244505293634871,"ER_Positive_higher"
"FTCDNL1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.3944582987438,2.1806592339894,10.7119890893151,0.00450706055119527,0.0244531661937048,"ER_Positive_higher"
"ZNF618","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.04308153517317,2.73250566087974,10.7652944919828,0.00451281804727082,0.0244755549097915,"ER_Positive_higher"
"RNF183","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.95466910005389,1.92280643475268,10.1605419125963,0.00452330110543139,0.0245146911120292,"Normal_higher"
"ACADSB","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.00844978507984,5.61800712497613,10.7939644786678,0.00454061567170867,0.0245996459874845,"ER_Positive_higher"
"PTGER3","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",3.74420236663267,3.94724495701567,10.7909078944499,0.0045462643286986,0.0246213600796752,"ER_Positive_higher"
"DLC1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.67882290801436,3.24289087071452,10.7344776697757,0.00455395731724445,0.0246504436551087,"ER_Positive_higher"
"TMEM165","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.43249719156988,7.49630241943419,10.7817655297136,0.00455573455476628,0.0246504436551087,"Normal_higher"
"CAMSAP1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.25196314082865,2.27111747077621,10.5096997718942,0.00455656231753658,0.0246504436551087,"Normal_higher"
"SOX12","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.67141479898819,2.80143385953029,10.7357869003464,0.00455892298498126,0.0246543269317527,"ER_Positive_higher"
"PUSL1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.0278630574409,4.51651973321398,10.7706987628984,0.00456284413470545,0.0246666433463706,"Normal_higher"
"PSEN2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.36132950654544,3.88294071465738,10.7633621960187,0.00457821285340668,0.0247408139326878,"ER_Positive_higher"
"C12orf49","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.1457117617689,4.2420352021217,10.7414868145692,0.00459408147285082,0.0248098241563829,"Normal_higher"
"ZNF267","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.10853986028017,3.9913263109785,10.7307755650981,0.00459574117292332,0.0248098241563829,"Normal_higher"
"MFHAS1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.60091678988215,1.33137136137128,10.1638514945395,0.00459594263708566,0.0248098241563829,"Normal_higher"
"RPS6KA1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.64813040469403,2.9452789491193,10.5847866307017,0.00459968630584715,0.0248211047795211,"Normal_higher"
"PRCP","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.44885548701941,4.72211937026692,10.7506729172632,0.00460649229796282,0.0248488964469907,"ER_Positive_higher"
"ZNF486","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",2.18091040374452,2.25075282938236,10.6521579623165,0.00461237439352141,0.0248716861385468,"ER_Positive_higher"
"SF3B6","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.05803202786219,8.25336206178901,10.7411422268342,0.00461437435176791,0.0248735330089731,"Normal_higher"
"FBXW5","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.15903181013627,5.64863876654676,10.7428574832188,0.0046174953096095,0.024874359258257,"Normal_higher"
"MOB4","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.27165216842978,5.77124964825318,10.7415933082996,0.00461943420642482,0.024874359258257,"Normal_higher"
"BBS12","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.53162413542586,1.73665578561545,10.2786241633614,0.00461950018343189,0.024874359258257,"Normal_higher"
"PXDC1","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-2.60372172705406,3.2408253720445,10.4999841441154,0.00462985397128654,0.0249211687758598,"Normal_higher"
"FBLN2","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",4.30992499868248,0.94784906232816,10.1283979497983,0.00463459706390392,0.024937754800289,"ER_Positive_higher"
"FAM58A","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",-1.57390274759336,4.09464687837479,10.6954373731467,0.00463718741078627,0.0249427496321396,"Normal_higher"
"TEX9","Luminal_Epithelial","ER_Positive","Normal","ER_Positive vs Normal",1.16019754872467,3.41360210562066,10.7069846462117,0.00464324008037925,0.0249663575371736,"ER_Positive_higher"
